RAJ2000,DEJ2000,Jmag,Hmag,Kmag,Date
12.577586,85.366203,15.581,15.015,14.930,1999-10-19
12.613055,85.369743,16.233,15.533,15.503,1999-10-19
12.682809,85.351891,12.262,11.903,11.812,1999-10-19
12.672539,85.323883,14.406,14.138,14.012,1999-10-19
12.685695,85.327042,16.595,16.138,15.390,1999-10-19
12.642624,85.336472,15.593,15.026,15.120,1999-10-19
12.749801,85.352692,13.811,13.605,13.368,1999-10-19
12.751273,85.326454,14.833,14.654,14.398,1999-10-19
12.796787,85.321480,16.134,15.491,15.281,1999-10-19
12.795193,85.340065,13.898,13.289,13.093,1999-10-19
12.863274,85.329201,15.566,15.095,14.951,1999-10-19
12.926002,85.337379,14.928,14.624,14.770,1999-10-19
12.916914,85.334480,16.294,16.207,15.527,1999-10-19
12.875747,85.335571,14.276,14.033,13.938,1999-10-19
12.917856,85.357735,13.970,13.687,13.675,1999-10-19
12.942408,85.365166,16.323,15.658,15.511,1999-10-19
13.036510,85.318298,15.811,15.282,15.100,1999-10-19
13.035234,85.332596,10.872,10.163,9.998,1999-10-19
13.058588,85.343742,13.473,12.969,12.860,1999-10-19
13.076126,85.369263,16.371,15.650,14.812,1999-10-19
13.106305,85.324310,13.583,13.320,13.245,1999-10-19
13.164877,85.362144,13.469,13.056,13.004,1999-10-19
13.169170,85.356316,13.722,13.392,13.379,1999-10-19
13.190426,85.354034,16.017,15.725,15.697,1999-10-19
13.190660,85.362877,16.334,15.671,15.684,1999-10-19
13.260245,85.323769,15.941,15.716,15.998,1999-10-19
13.255217,85.355232,14.696,14.578,14.554,1999-10-19
13.342901,85.368500,15.062,14.792,14.718,1999-10-19
13.342812,85.340820,14.401,13.909,13.876,1999-10-19
13.398837,85.349541,10.823,10.237,10.107,1999-10-19
13.433870,85.318336,14.351,13.994,13.913,1999-10-19
13.399298,85.316765,11.583,11.344,11.270,1999-10-19
13.391947,85.351250,16.605,15.894,13.928,1999-10-19
13.417174,85.314552,13.604,13.144,13.017,1999-10-19
13.441914,85.340286,16.367,15.729,15.396,1999-10-19
13.502621,85.325500,13.826,13.175,12.916,1999-10-19
13.514039,85.370415,16.427,16.298,16.062,1999-10-19
13.600630,85.371437,16.055,15.435,15.405,1999-10-19
13.582086,85.353622,13.940,13.444,13.391,1999-10-19
13.606173,85.362358,16.464,16.078,15.409,1999-10-19
13.667746,85.353668,15.879,15.282,15.059,1999-10-19
13.808209,85.354027,15.377,15.162,14.956,1999-10-19
13.760058,85.354698,16.198,15.684,15.555,1999-10-19
13.766708,85.314217,15.527,14.854,14.935,1999-10-19
13.768605,85.349892,15.328,14.699,14.630,1999-10-19
13.871519,85.324936,15.935,15.218,15.234,1999-10-19
13.824432,85.360176,16.461,15.482,15.560,1999-10-19
13.853463,85.365387,15.749,15.190,15.255,1999-10-19
13.813367,85.340019,15.255,14.855,14.582,1999-10-19
13.933275,85.353104,16.791,16.239,15.693,1999-10-19
13.903818,85.350777,14.266,13.830,13.720,1999-10-19
13.903570,85.364189,16.505,15.802,16.082,1999-10-19
13.964714,85.335121,16.244,15.498,15.265,1999-10-19
13.971674,85.348381,15.914,15.724,15.312,1999-10-19
13.993129,85.334518,16.852,15.991,15.688,1999-10-19
14.017120,85.332024,16.048,15.465,15.652,1999-10-19
14.170601,85.363167,15.385,15.026,14.832,1999-10-19
14.218270,85.360901,16.004,15.564,15.531,1999-10-19
14.220249,85.347420,15.596,15.416,15.539,1999-10-19
14.300317,85.335396,17.015,16.119,16.000,1999-10-19
14.372024,85.319656,15.814,15.091,15.151,1999-10-19
14.323547,85.351967,16.684,16.157,15.686,1999-10-19
14.358873,85.343338,13.843,13.602,13.518,1999-10-19
14.435425,85.352577,14.131,13.929,13.807,1999-10-19
14.379373,85.332077,15.707,15.216,15.506,1999-10-19
14.518301,85.340889,14.569,13.838,13.740,1999-10-19
14.622171,85.326508,15.929,15.349,15.017,1999-10-19
14.612000,85.352737,12.939,12.707,12.671,1999-10-19
14.569063,85.369507,15.131,14.686,14.633,1999-10-19
14.701252,85.352959,15.862,14.913,14.794,1999-10-19
14.841675,85.359756,15.213,14.543,14.195,1999-10-19
14.819920,85.339233,14.651,14.395,14.415,1999-10-19
14.924418,85.359200,15.074,14.475,14.199,1999-10-19
10.043166,85.423553,15.412,15.024,15.144,1999-10-19
10.055474,85.411102,13.698,13.411,13.384,1999-10-19
10.029767,85.387161,15.246,14.927,14.788,1999-10-19
10.154756,85.408615,16.515,16.241,15.617,1999-10-19
10.210408,85.390213,15.918,15.334,15.087,1999-10-19
10.295185,85.436195,16.482,15.914,16.851,1999-10-19
10.261768,85.411942,14.213,13.840,13.708,1999-10-19
10.314501,85.377281,16.148,15.475,15.295,1999-10-19
10.353757,85.376907,16.337,15.745,15.594,1999-10-19
10.393174,85.420364,16.632,15.532,15.924,1999-10-19
10.405304,85.409081,16.601,16.315,15.489,1999-10-19
10.496343,85.395317,16.390,15.893,15.180,1999-10-19
10.489963,85.433601,16.692,15.875,16.527,1999-10-19
10.461850,85.400711,15.019,14.534,14.372,1999-10-19
10.549751,85.398804,16.454,16.173,15.535,1999-10-19
10.548057,85.422745,15.465,15.087,14.904,1999-10-19
10.514486,85.381126,11.194,10.662,10.577,1999-10-19
10.617278,85.431274,16.088,15.358,15.262,1999-10-19
10.572575,85.427673,15.566,14.905,14.975,1999-10-19
10.628928,85.419746,13.288,13.024,13.058,1999-10-19
10.661757,85.392563,15.125,14.736,14.520,1999-10-19
10.651770,85.386040,15.723,15.196,15.302,1999-10-19
10.727061,85.395615,15.961,15.327,15.110,1999-10-19
10.690442,85.431236,14.329,13.646,13.517,1999-10-19
10.781091,85.380226,15.186,14.894,14.776,1999-10-19
10.779504,85.392700,14.860,14.387,14.302,1999-10-19
10.867232,85.436394,14.383,14.030,14.041,1999-10-19
10.833403,85.385910,15.613,14.961,14.834,1999-10-19
10.825190,85.383957,13.541,13.191,13.166,1999-10-19
10.923315,85.407494,13.914,13.512,13.532,1999-10-19
10.885523,85.418045,14.117,13.874,13.748,1999-10-19
10.978759,85.434853,15.932,15.360,15.207,1999-10-19
10.940149,85.407974,16.497,16.117,14.768,1999-10-19
11.059902,85.423103,16.398,15.622,15.676,1999-10-19
11.013112,85.397369,14.784,14.342,14.344,1999-10-19
11.019800,85.415146,16.045,15.422,15.430,1999-10-19
11.103082,85.417809,15.705,15.030,14.721,1999-10-19
11.065275,85.400581,14.773,14.580,14.270,1999-10-19
11.085399,85.419426,10.960,10.295,10.102,1999-10-19
11.188407,85.426323,12.332,12.107,12.042,1999-10-19
11.206059,85.434380,15.227,14.755,14.767,1999-10-19
11.293724,85.413933,15.183,14.644,14.614,1999-10-19
11.347158,85.399864,16.686,16.120,15.109,1999-10-19
11.418043,85.377686,16.219,15.316,15.443,1999-10-19
11.435682,85.410370,14.440,14.146,14.119,1999-10-19
11.476030,85.397507,16.102,15.535,15.781,1999-10-19
11.545005,85.407822,13.962,13.653,13.494,1999-10-19
11.618709,85.379570,15.703,15.122,15.250,1999-10-19
11.619844,85.405212,15.558,15.052,15.200,1999-10-19
11.567606,85.434837,14.486,14.221,14.107,1999-10-19
11.582755,85.383591,13.187,12.823,12.747,1999-10-19
11.660956,85.381927,14.551,14.154,14.065,1999-10-19
11.663362,85.392685,9.292,8.597,8.441,1999-10-19
11.684903,85.407745,16.614,16.760,15.901,1999-10-19
11.785889,85.435547,15.861,15.612,15.562,1999-10-19
11.803527,85.429916,15.922,15.629,15.607,1999-10-19
11.764148,85.427483,15.951,15.431,15.410,1999-10-19
11.757340,85.424049,16.214,15.925,15.395,1999-10-19
11.750998,85.396744,11.666,11.268,11.214,1999-10-19
11.791597,85.378914,15.532,15.178,15.045,1999-10-19
11.873999,85.403915,10.783,10.210,10.114,1999-10-19
11.842824,85.385208,15.856,15.071,15.079,1999-10-19
11.864230,85.416412,15.208,14.571,14.472,1999-10-19
11.918711,85.386040,15.023,14.806,14.851,1999-10-19
11.913244,85.402817,11.767,11.611,11.549,1999-10-19
11.914415,85.406090,14.627,14.345,14.177,1999-10-19
11.898912,85.429993,14.976,14.714,14.747,1999-10-19
11.958428,85.381996,16.534,15.809,14.894,1999-10-19
11.984495,85.394226,15.849,15.293,15.290,1999-10-19
11.941054,85.375954,15.287,14.926,14.873,1999-10-19
11.967818,85.416573,11.125,10.887,10.837,1999-10-19
12.016100,85.384750,14.990,14.601,14.660,1999-10-19
12.014078,85.392723,16.497,15.554,15.608,1999-10-19
12.006416,85.397545,16.687,15.817,15.748,1999-10-19
12.003156,85.378685,16.193,15.572,15.679,1999-10-19
12.080393,85.376862,15.915,15.690,15.244,1999-10-19
12.095477,85.384064,15.812,15.024,14.929,1999-10-19
12.143199,85.416405,14.171,13.506,13.305,1999-10-19
12.137020,85.386734,13.710,13.372,13.408,1999-10-19
12.143999,85.395538,16.503,15.329,15.415,1999-10-19
12.178061,85.394791,14.015,13.751,13.681,1999-10-19
12.249890,85.416405,16.665,15.879,15.087,1999-10-19
12.244534,85.434273,16.573,15.923,15.321,1999-10-19
12.203882,85.381165,10.802,10.222,10.059,1999-10-19
12.210137,85.416130,14.822,14.302,14.228,1999-10-19
12.224689,85.396912,15.309,14.982,14.927,1999-10-19
12.294572,85.421799,15.531,15.031,14.662,1999-10-19
12.273353,85.435493,10.594,9.956,9.825,1999-10-19
12.293239,85.414200,15.312,14.827,14.706,1999-10-19
12.311310,85.386131,14.628,14.392,14.224,1999-10-19
12.326137,85.437164,13.386,12.819,12.719,1999-10-19
12.332148,85.385414,13.713,13.421,13.437,1999-10-19
12.338724,85.400719,16.716,16.035,16.438,1999-10-19
12.379425,85.376556,14.288,13.704,13.626,1999-10-19
12.398861,85.430756,14.505,14.087,14.079,1999-10-19
12.443789,85.437126,15.917,15.489,15.272,1999-10-19
12.460508,85.412148,12.517,12.215,12.137,1999-10-19
12.468789,85.418762,13.800,13.468,13.431,1999-10-19
12.480057,85.429581,14.310,13.987,13.874,1999-10-19
12.508460,85.390640,16.530,15.977,15.018,1999-10-19
12.532205,85.394989,14.347,14.088,13.900,1999-10-19
12.562211,85.393097,16.410,15.894,16.462,1999-10-19
12.511412,85.382736,16.623,16.089,17.103,1999-10-19
12.619598,85.433800,16.114,15.648,15.339,1999-10-19
12.589594,85.396721,15.581,15.085,14.706,1999-10-19
12.656060,85.398117,14.809,14.449,14.338,1999-10-19
12.645267,85.408173,16.613,15.848,15.436,1999-10-19
12.748430,85.419968,16.042,15.604,15.560,1999-10-19
12.704809,85.403992,16.451,15.747,15.049,1999-10-19
12.703060,85.409615,15.507,15.175,14.795,1999-10-19
12.704015,85.403954,16.726,15.750,15.039,1999-10-19
12.756909,85.385597,15.192,14.711,14.831,1999-10-19
12.812643,85.414207,14.505,14.117,13.979,1999-10-19
12.856171,85.387161,16.738,16.005,17.025,1999-10-19
12.859977,85.391266,16.707,15.937,15.633,1999-10-19
12.837034,85.378189,13.611,13.252,13.193,1999-10-19
12.851211,85.401207,15.474,14.860,15.001,1999-10-19
12.910947,85.401031,14.879,14.328,14.423,1999-10-19
12.921130,85.437057,14.485,14.155,14.083,1999-10-19
12.916418,85.383148,15.625,15.076,14.699,1999-10-19
12.949397,85.416458,14.826,14.182,14.148,1999-10-19
12.974368,85.431755,14.480,14.124,14.037,1999-10-19
13.014944,85.392326,14.965,14.395,13.951,1999-10-19
13.056251,85.378227,15.302,14.685,14.528,1999-10-19
13.006913,85.388763,13.461,13.059,12.929,1999-10-19
13.042468,85.377525,16.294,14.912,15.118,1999-10-19
13.059962,85.386589,15.931,15.263,15.070,1999-10-19
13.115482,85.432213,16.291,15.722,15.578,1999-10-19
13.077153,85.410690,16.131,15.644,15.221,1999-10-19
13.184867,85.403687,14.292,13.908,13.876,1999-10-19
13.171906,85.431557,14.341,13.776,13.675,1999-10-19
13.163714,85.378731,16.429,15.865,15.452,1999-10-19
13.148151,85.390472,14.103,13.812,13.800,1999-10-19
13.239616,85.422768,16.335,15.669,15.223,1999-10-19
13.192451,85.407860,14.841,14.477,14.346,1999-10-19
13.237762,85.415817,16.713,15.958,15.662,1999-10-19
13.211952,85.436935,13.078,12.592,12.489,1999-10-19
13.282340,85.434425,15.114,14.750,14.729,1999-10-19
13.259500,85.387192,15.218,14.744,14.812,1999-10-19
13.307060,85.395340,15.948,15.271,15.163,1999-10-19
13.294881,85.406502,15.167,14.463,14.357,1999-10-19
13.318523,85.379173,16.567,15.772,15.975,1999-10-19
13.348960,85.405968,16.778,15.833,15.644,1999-10-19
13.399205,85.411438,16.727,16.120,15.902,1999-10-19
13.395796,85.408539,16.747,16.965,16.975,1999-10-19
13.395671,85.401276,14.995,14.232,14.048,1999-10-19
13.452632,85.406158,16.487,15.646,15.521,1999-10-19
13.448940,85.427254,13.421,12.838,12.779,1999-10-19
13.447187,85.413010,15.503,14.973,14.824,1999-10-19
13.524003,85.391502,15.531,14.992,15.401,1999-10-19
13.513287,85.416115,16.458,15.758,15.770,1999-10-19
13.511652,85.433456,16.115,15.606,15.413,1999-10-19
13.576509,85.377388,15.970,15.596,15.317,1999-10-19
13.619933,85.429497,16.301,15.450,14.486,1999-10-19
13.617912,85.376060,16.269,15.581,15.595,1999-10-19
13.610893,85.393509,12.129,11.858,11.794,1999-10-19
13.673279,85.402069,13.998,13.699,13.714,1999-10-19
13.629138,85.377686,15.349,14.779,14.656,1999-10-19
13.719718,85.411865,16.487,16.971,15.431,1999-10-19
13.691030,85.428200,13.242,12.688,12.616,1999-10-19
13.716122,85.403496,15.316,15.134,14.980,1999-10-19
13.735501,85.395554,16.789,16.148,15.268,1999-10-19
13.786821,85.425171,13.566,13.233,13.116,1999-10-19
13.786654,85.419449,14.564,14.280,14.146,1999-10-19
13.795880,85.380844,12.712,12.136,12.034,1999-10-19
13.817763,85.417046,15.205,14.736,14.753,1999-10-19
13.816481,85.404167,16.604,16.085,15.644,1999-10-19
13.931704,85.400223,14.481,14.017,13.927,1999-10-19
13.943502,85.379929,16.208,15.661,15.807,1999-10-19
13.985166,85.411240,14.602,14.275,14.225,1999-10-19
13.978885,85.384209,16.596,16.350,15.728,1999-10-19
14.039176,85.376518,15.587,15.246,15.090,1999-10-19
14.084200,85.429390,8.510,7.657,7.459,1999-10-19
14.082613,85.426941,13.668,13.318,13.263,1999-10-19
14.088243,85.395683,13.605,13.236,13.195,1999-10-19
14.115525,85.400307,13.744,13.365,13.203,1999-10-19
14.140229,85.433792,11.662,10.969,10.843,1999-10-19
14.127980,85.412376,16.430,16.211,15.637,1999-10-19
14.161143,85.432983,16.370,16.226,14.380,1999-10-19
14.195710,85.426178,16.739,16.415,16.272,1999-10-19
14.273003,85.430534,14.831,14.313,14.178,1999-10-19
14.308465,85.380707,16.856,16.053,15.361,1999-10-19
14.361317,85.419868,13.965,13.314,13.148,1999-10-19
14.314383,85.376785,16.755,16.071,15.667,1999-10-19
14.430751,85.382339,15.838,15.505,15.355,1999-10-19
14.468768,85.382118,16.181,15.865,15.716,1999-10-19
14.522441,85.379128,11.052,10.766,10.740,1999-10-19
14.539149,85.377174,13.329,12.888,12.750,1999-10-19
14.504114,85.394371,16.513,16.040,15.456,1999-10-19
14.501028,85.432793,16.324,15.709,15.806,1999-10-19
14.621462,85.411461,15.332,15.241,14.924,1999-10-19
14.610339,85.422043,14.029,13.611,13.545,1999-10-19
14.578828,85.414909,13.889,13.420,13.382,1999-10-19
14.677286,85.421730,15.396,15.271,15.064,1999-10-19
14.678513,85.407715,16.786,16.162,15.007,1999-10-19
14.656901,85.388763,15.349,14.927,14.828,1999-10-19
14.653383,85.417404,15.078,14.527,14.373,1999-10-19
14.704936,85.418175,16.109,15.786,15.512,1999-10-19
14.716764,85.381409,16.686,16.325,15.706,1999-10-19
14.710821,85.403275,16.067,15.463,15.389,1999-10-19
14.743398,85.382629,15.514,15.058,14.928,1999-10-19
14.707213,85.404678,16.637,15.687,15.577,1999-10-19
14.803341,85.425758,15.051,14.859,14.612,1999-10-19
14.757400,85.404083,15.027,14.640,14.580,1999-10-19
14.780106,85.405655,15.810,15.488,15.148,1999-10-19
14.825823,85.407539,13.389,13.067,13.016,1999-10-19
14.868513,85.422455,16.715,15.736,15.550,1999-10-19
14.819637,85.376770,16.277,15.785,15.674,1999-10-19
14.929356,85.435715,16.004,15.382,15.284,1999-10-19
14.937504,85.434532,16.140,15.408,15.523,1999-10-19
10.084793,85.493752,14.937,14.461,14.677,1999-10-19
10.181957,85.441574,15.741,15.292,15.014,1999-10-19
10.131697,85.478729,16.418,15.773,15.533,1999-10-19
10.224614,85.452896,11.609,10.958,10.905,1999-10-19
10.211801,85.493408,14.177,13.842,13.778,1999-10-19
10.197889,85.461136,14.549,13.828,13.870,1999-10-19
10.347183,85.470917,12.854,12.430,12.388,1999-10-19
10.372463,85.453087,15.731,14.968,14.754,1999-10-19
10.381179,85.464752,16.223,15.454,15.614,1999-10-19
10.387014,85.479057,16.179,15.713,15.489,1999-10-19
10.399083,85.498169,16.272,16.663,17.130,1999-10-19
10.410546,85.439705,16.305,15.602,15.721,1999-10-19
10.466547,85.451965,10.252,9.768,9.620,1999-10-19
10.442075,85.449715,15.579,14.998,15.116,1999-10-19
10.485874,85.445007,15.698,15.456,15.225,1999-10-19
10.556878,85.457161,16.003,15.518,15.162,1999-10-19
10.507865,85.493774,14.537,14.161,14.174,1999-10-19
10.545326,85.458992,12.715,12.072,11.949,1999-10-19
10.560587,85.446640,15.933,15.114,15.075,1999-10-19
10.588783,85.482506,15.750,15.131,15.195,1999-10-19
10.627852,85.496635,16.884,15.934,15.268,1999-10-19
10.656453,85.482849,16.305,15.687,16.013,1999-10-19
10.668088,85.453476,16.228,15.545,15.845,1999-10-19
10.725505,85.477188,16.354,15.988,15.605,1999-10-19
10.689140,85.454086,13.975,13.657,13.609,1999-10-19
10.756990,85.451607,16.757,15.980,15.742,1999-10-19
10.796756,85.492996,16.863,16.054,15.873,1999-10-19
10.767121,85.454704,16.285,15.752,15.327,1999-10-19
10.841432,85.452866,15.199,14.488,13.970,1999-10-19
10.887656,85.457993,13.651,13.226,13.236,1999-10-19
11.036567,85.461403,14.281,13.971,13.751,1999-10-19
11.046155,85.463020,14.000,13.738,13.608,1999-10-19
11.064272,85.493263,16.646,16.015,15.484,1999-10-19
11.089247,85.441643,12.629,12.515,12.499,1999-10-19
11.164318,85.446968,15.824,15.240,15.400,1999-10-19
11.373074,85.456154,16.456,16.080,15.967,1999-10-19
11.328370,85.475372,16.326,15.845,15.369,1999-10-19
11.356696,85.496590,15.623,15.684,15.783,1999-10-19
11.380773,85.462143,12.471,12.136,12.052,1999-10-19
11.417040,85.439880,15.674,15.159,14.951,1999-10-19
11.432853,85.438721,14.629,14.276,14.333,1999-10-19
11.448468,85.493599,16.454,15.819,15.383,1999-10-19
11.476405,85.491760,12.575,12.203,12.166,1999-10-19
11.478755,85.469788,15.028,14.623,14.488,1999-10-19
11.508692,85.458595,15.788,15.527,15.105,1999-10-19
11.591433,85.491371,15.829,15.467,14.887,1999-10-19
11.577596,85.450333,14.082,13.638,13.548,1999-10-19
11.717344,85.464455,14.330,13.689,13.529,1999-10-19
11.755334,85.493095,17.009,16.088,15.125,1999-10-19
11.820304,85.487244,15.735,15.325,15.392,1999-10-19
11.846122,85.470573,15.533,14.953,14.843,1999-10-19
11.877479,85.482391,13.544,13.145,13.095,1999-10-19
11.936848,85.445854,13.515,13.199,13.127,1999-10-19
11.896986,85.453644,15.406,15.085,14.999,1999-10-19
11.963028,85.455872,16.125,15.494,14.555,1999-10-19
11.958050,85.490265,16.206,15.692,15.823,1999-10-19
11.968713,85.482216,14.778,14.178,14.121,1999-10-19
11.979499,85.449249,14.960,14.402,14.064,1999-10-19
11.993718,85.470657,14.750,14.053,13.997,1999-10-19
12.032882,85.463799,13.297,12.903,12.909,1999-10-19
12.040951,85.468933,14.173,13.938,13.734,1999-10-19
12.101995,85.496140,16.543,15.976,15.340,1999-10-19
12.118385,85.450851,12.957,12.662,12.606,1999-10-19
12.077367,85.457687,16.744,16.823,15.217,1999-10-19
12.151528,85.448448,15.645,15.178,15.144,1999-10-19
12.154060,85.483017,16.769,15.908,15.422,1999-10-19
12.244356,85.449478,16.485,15.854,15.572,1999-10-19
12.224994,85.443153,16.694,15.995,15.648,1999-10-19
12.279349,85.462479,14.613,13.914,13.675,1999-10-19
12.308500,85.478271,14.642,14.351,14.234,1999-10-19
12.404427,85.492508,10.737,10.518,10.471,1999-10-19
12.397751,85.494560,15.726,15.610,15.865,1999-10-19
12.382601,85.476936,13.175,12.622,12.564,1999-10-19
12.445187,85.442604,14.762,14.347,14.155,1999-10-19
12.492244,85.470879,16.624,16.079,15.664,1999-10-19
12.464290,85.464096,15.484,14.827,14.546,1999-10-19
12.450607,85.461960,15.876,15.262,14.956,1999-10-19
12.541004,85.479362,15.864,15.151,14.907,1999-10-19
12.525483,85.442123,14.218,13.691,13.631,1999-10-19
12.546495,85.474091,15.880,14.988,14.951,1999-10-19
12.608401,85.457863,16.657,15.660,15.256,1999-10-19
12.659404,85.471725,16.211,15.769,15.755,1999-10-19
12.797228,85.479942,14.069,13.474,13.152,1999-10-19
12.853136,85.469551,16.092,15.328,15.067,1999-10-19
12.914910,85.489616,14.890,14.508,14.500,1999-10-19
12.918534,85.440262,15.733,15.293,15.164,1999-10-19
